file,algo,level,target,n,seed_idx,transpile_s,num_qubits,depth,size,num_2q_gates,program_communication,critical_depth,entanglement_ratio,parallelism,liveness,fiedler_topology,spectral_entropy_topology,laplacian_max_eig_topology,spectral_gap_ratio_topology,effective_resistance,log_spanning_trees,laplacian_energy,von_neumann_entropy,fiedler_2q_weighted,spectral_entropy_2q_weighted,gini_2q_multiplicity,edge_weight_mean_2q,edge_weight_max_2q,log_estrada_index,graph_density,graph_diameter,avg_clustering,n_components,max_degree,degree_variance,assortativity,num_triangles,twoq_temporal_locality,gate_entropy,num_unique_gates,depth_per_qubit,fiedler_at_half_depth,time_to_connected,has_2q_interactions
qpeinexact_indep_none_4_s0.qasm,qpeinexact,indep,none,4,0,0.029,4.0,62.0,88.0,14.0,0.5,1.0,0.1590909090909091,0.13978494623655915,0.4112903225806452,1.0,0.8675632284814614,3.999999999999999,0.25000000000000006,2.2499999999999996,2.220446049250313e-16,8.999999999999995,0.6931471805599456,3.4549769760325293,0.8382001927622065,0.1428571428571428,4.666666666666667,6.0,2.178059299995943,0.5,2.0,0.0,1.0,3.0,0.75,-1.0,0.0,9.363636363636363,1.0839219917791747,4.0,15.5,1.0,0.3225806451612903,1.0
qpeinexact_indep_none_5_s0.qasm,qpeinexact,indep,none,5,0,0.045,5.0,121.0,174.0,30.0,0.4,1.0,0.1724137931034483,0.10950413223140498,0.3371900826446281,0.5188056959079841,1.1356611007888908,4.170086486626034,0.1244112556350704,3.6000000000000014,-6.661338147750939e-16,11.200000000000003,1.0650519544690487,3.8361188962109116,1.0937131323921796,0.1333333333333333,7.5,10.0,2.4085761750980286,0.4,3.0,0.0,1.0,3.0,0.64,-0.6666666666666666,0.0,11.538461538461538,1.1447177016227803,4.0,24.2,0.5188056959079841,0.2727272727272727,1.0
qpeinexact_indep_none_6_s0.qasm,qpeinexact,indep,none,6,0,0.042,6.0,185.0,274.0,49.0,0.3333333333333333,0.9387755102040817,0.17883211678832117,0.0962162162162162,0.290990990990991,0.381966011250105,1.3460094733920611,4.302775637731996,0.08877200286730272,5.166666666666669,-2.220446049250313e-16,13.333333333333341,1.391973082710117,3.3890151261578128,1.2275919846618368,0.22857142857142865,9.8,15.0,2.5957997780338693,0.3333333333333333,4.0,0.0,1.0,3.0,0.5555555555555556,-0.3333333333333341,0.0,13.363636363636363,1.1512541721696294,4.0,30.833333333333332,0.381966011250105,0.2756756756756757,1.0
qpeinexact_indep_none_7_s0.qasm,qpeinexact,indep,none,7,0,0.044,7.0,278.0,423.0,75.0,0.2857142857142857,0.92,0.1773049645390071,0.08693045563549162,0.25590955806783144,0.2603226902583534,1.5210554306127204,4.334200531542925,0.060062447125786664,7.142857142857145,-1.1102230246251565e-15,15.42857142857142,1.6835295940800572,2.586983019431451,1.3328693173224708,0.30888888888888894,12.5,23.0,2.752839537108431,0.2857142857142857,5.0,0.0,1.0,3.0,0.489795918367347,-0.3333333333333326,0.0,15.246376811594203,1.1434114791059249,4.0,39.714285714285715,0.2603226902583534,0.2841726618705036,1.0
qpeinexact_indep_none_8_s0.qasm,qpeinexact,indep,none,8,0,0.066,8.0,337.0,557.0,101.0,0.25,0.8415841584158416,0.1813285457809695,0.09325985587113182,0.24406528189910978,0.21368226527104672,1.6483323402287062,4.476346575379799,0.047735862644396936,8.87500000000002,-5.329070518200751e-15,19.499999999999986,1.905253966513246,2.555684199510732,1.4488931793237185,0.31683168316831684,14.428571428571429,28.0,2.8997691808496393,0.25,5.0,0.0,1.0,3.0,0.6875,-0.6470588235294134,0.0,15.936170212765957,1.1379961055909957,4.0,42.125,0.21368226527104672,0.258160237388724,1.0
qpeinexact_indep_none_9_s0.qasm,qpeinexact,indep,none,9,0,0.054,9.0,338.0,676.0,119.0,0.2222222222222222,0.7142857142857143,0.1760355029585799,0.125,0.2613412228796844,0.17290908471479802,1.7792035098573995,4.5230955906316685,0.03822804122754579,11.111111111111118,-2.220446049250313e-15,21.55555555555554,2.140158871029045,2.2623181551648193,1.5924817941272447,0.3203781512605042,14.875,29.0,3.0184298905125244,0.2222222222222222,6.0,0.0,1.0,3.0,0.6172839506172839,-0.4358974358974359,0.0,15.162162162162161,1.1387400551124995,4.0,37.55555555555556,0.17290908471479802,0.26331360946745563,1.0
qwalk_indep_none_10_s0.qasm,qwalk,indep,none,10,0,2.5,10.0,30963.0,62357.0,10335.0,0.2,0.7724238026124819,0.16573921131548985,0.11265775997875599,0.23477053257113328,0.16401595888762743,1.8955812715579001,4.556613055162522,0.03599514747072975,13.400000000000004,-1.7763568394002505e-15,23.599999999999984,2.354030291980406,227.0490120846118,1.7773290292064912,0.23626296833844002,1148.3333333333333,1799.0,3.124089205734045,0.2,6.0,0.0,1.0,3.0,0.5600000000000002,-0.4318181818181819,0.0,26.6454580670153,1.0828266834821403,4.0,3096.3,0.16401595888762743,0.023318153925653198,1.0
qwalk_indep_none_11_s0.qasm,qwalk,indep,none,11,0,2.547,11.0,40244.0,84354.0,14054.0,0.18181818181818182,0.7326739718229686,0.16660739265476446,0.1096064009541795,0.2222985244553677,0.13919414688829662,1.9850136804405494,4.618033988749891,0.030141429713897945,15.636363636363635,-2.220446049250313e-15,27.636363636363612,2.522139417608961,249.92911570658592,1.8232050682374759,0.27906645794791524,1405.4,2575.0,3.227717269763476,0.18181818181818182,6.0,0.0,1.0,3.0,0.694214876033058,-0.666666666666668,0.0,28.244802050697807,1.083953649778398,4.0,3658.5454545454545,0.13919414688829662,0.02874962727363085,1.0
qwalk_indep_none_12_s0.qasm,qwalk,indep,none,12,0,3.804,16.0,51182.0,111313.0,18517.0,0.13333333333333333,0.7045417724253389,0.16635074070414058,0.07832310838445808,0.15853962330506818,0.17056171223767208,2.4317204003408164,4.666442931105211,0.03655069069863796,20.041666666666636,2.4849066497880057,37.99999999999997,3.4771464395617424,14.041433669734602,1.9730568022202868,0.491180401792947,1157.3125,2811.0,3.640797231144296,0.13333333333333333,8.0,0.0,1.0,3.0,0.375,-0.47126436781609193,0.0,39.14410031890168,1.0849282765879464,4.0,3198.875,0.17056171223767208,0.20600992536438592,1.0
qwalk_indep_none_3_s0.qasm,qwalk,indep,none,3,0,0.189,3.0,224.0,374.0,51.0,0.6666666666666666,1.0,0.13636363636363635,0.3348214285714286,0.6324404761904762,0.9999999999999997,0.5623351446188083,3.0,0.3333333333333332,1.3333333333333337,-4.440892098500626e-16,4.666666666666667,0.36620409622270317,25.367988764047407,0.5609088181604359,0.02941176470588225,25.5,27.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,8.714285714285714,1.0598772149899567,4.0,74.66666666666667,0.9999999999999997,0.03125,1.0
qwalk_indep_none_4_s0.qasm,qwalk,indep,none,4,0,0.118,4.0,744.0,1136.0,180.0,0.5,1.0,0.15845070422535212,0.17562724014336917,0.4422043010752688,1.0,0.8675632284814614,3.999999999999999,0.25000000000000006,2.2499999999999996,2.220446049250313e-16,8.999999999999995,0.6931471805599456,50.494677879174375,0.8498366447805381,0.11111111111111116,60.0,78.0,2.178059299995943,0.5,2.0,0.0,1.0,3.0,0.75,-1.0,0.0,12.112994350282486,1.1712258034083698,4.0,186.0,1.0,0.04435483870967742,1.0
qwalk_indep_none_5_s0.qasm,qwalk,indep,none,5,0,0.436,5.0,2454.0,3795.0,646.0,0.4,0.9535603715170279,0.1702239789196311,0.13661369193154033,0.3619396903015485,0.5188056959079841,1.1356611007888908,4.170086486626034,0.1244112556350704,3.6000000000000014,-6.661338147750939e-16,11.200000000000003,1.0650519544690487,90.70804818941622,1.04961229435151,0.1965944272445821,161.5,278.0,2.4085761750980286,0.4,3.0,0.0,1.0,3.0,0.64,-0.6666666666666666,0.0,14.975077881619939,1.1426232460020596,4.0,490.8,0.5188056959079841,0.011002444987775062,1.0
qwalk_indep_none_6_s0.qasm,qwalk,indep,none,6,0,0.627,6.0,5546.0,10138.0,1637.0,0.3333333333333333,0.8387293830177154,0.16147169066877096,0.16559682654165164,0.35385863685539126,0.3248691294333534,1.347939041615489,4.2143197433775335,0.07708696758091486,5.333333333333339,-2.220446049250313e-15,13.333333333333325,1.3951890297491643,117.17774870335009,1.3057554392084632,0.1314599877825291,327.4,466.0,2.595099731867985,0.3333333333333333,4.0,0.0,1.0,3.0,0.5555555555555557,-0.6666666666666673,0.0,16.667892156862745,1.114491916006372,4.0,924.3333333333334,0.3248691294333534,0.01568698160836639,1.0
qwalk_indep_none_7_s0.qasm,qwalk,indep,none,7,0,0.985,7.0,9934.0,17809.0,2934.0,0.2857142857142857,0.8609406952965235,0.1647481610421697,0.132122005234548,0.2982973338318617,0.381966011250105,1.519104991237505,4.414213562373095,0.08653093146783747,6.857142857142859,-6.661338147750939e-16,15.42857142857143,1.6801859837225452,190.72545316191875,1.4688251964906769,0.123721881390593,489.0,619.0,2.753451386079418,0.2857142857142857,4.0,0.0,1.0,3.0,0.489795918367347,0.0,0.0,19.967554644808743,1.1098336012357004,4.0,1419.142857142857,0.381966011250105,0.029092007247835717,1.0
qwalk_indep_none_8_s0.qasm,qwalk,indep,none,8,0,1.659,8.0,14459.0,28324.0,4605.0,0.25,0.791313789359392,0.162582968507273,0.13698833153843876,0.28467563455287365,0.21368226527104672,1.6483323402287062,4.476346575379799,0.047735862644396936,8.87500000000002,-5.329070518200751e-15,19.499999999999986,1.905253966513246,168.87113927812973,1.514041420234543,0.25934543198386845,657.8571428571429,1206.0,2.8997691808496393,0.25,5.0,0.0,1.0,3.0,0.6875,-0.6470588235294134,0.0,21.650717703349283,1.0976031040932361,4.0,1807.375,0.21368226527104672,0.02517463171726952,1.0
qwalk_indep_none_9_s0.qasm,qwalk,indep,none,9,0,2.582,9.0,22152.0,43102.0,7063.0,0.2222222222222222,0.7952711312473453,0.16386710593475942,0.11821731672083785,0.25162011957786606,0.19528739054761488,1.7788635176007732,4.542625101825681,0.042989986223853,10.888888888888882,8.881784197001252e-16,21.55555555555555,2.139554440350598,213.72260862789327,1.66800999377356,0.22715206003114818,882.875,1442.0,3.0184407228893617,0.2222222222222222,5.0,0.0,1.0,3.0,0.6172839506172839,-0.4358974358974359,0.0,24.688873139617293,1.0969499893549102,4.0,2461.3333333333335,0.19528739054761488,0.027537016973636693,1.0
randomcircuit_indep_none_10_s0.qasm,randomcircuit,indep,none,10,0,0.44,10.0,1994.0,4539.0,776.0,0.2,0.6675257731958762,0.17096276712932365,0.1418143318845425,0.2665496489468405,0.1640159588876272,1.8955812715579001,4.556613055162523,0.035995147470729696,13.400000000000016,-3.552713678800501e-15,23.599999999999994,2.354030291980406,16.51760150538983,1.8018563846394535,0.20360824742268038,86.22222222222223,131.0,3.124089205734045,0.2,6.0,0.0,1.0,3.0,0.5599999999999999,-0.4318181818181819,0.0,22.089960886571056,1.1270716586138578,4.0,199.4,0.1640159588876272,0.044132397191574725,1.0
randomcircuit_indep_none_12_s0.qasm,randomcircuit,indep,none,12,0,0.48,12.0,1954.0,6936.0,1187.0,0.18181818181818182,0.41870261162594774,0.1711361014994233,0.23178561459011818,0.3464261344251109,0.26794919243112153,2.1766541697504724,3.9999999999999996,0.0669872981077804,11.916666666666696,2.4849066497879915,24.000000000000007,2.967013978381053,24.815796284337445,2.15330751628217,0.1289665824206684,98.91666666666667,140.0,3.3448042166669105,0.18181818181818182,6.0,0.0,1.0,2.0,0.0,0.0,0.0,19.146382978723405,1.1163016950725797,4.0,162.83333333333334,0.26794919243112153,0.02456499488229273,1.0
randomcircuit_indep_none_3_s0.qasm,randomcircuit,indep,none,3,0,0.168,3.0,110.0,164.0,28.0,0.6666666666666666,1.0,0.17073170731707318,0.24545454545454548,0.5818181818181818,0.9999999999999997,0.5623351446188083,3.0,0.3333333333333332,1.3333333333333337,-4.440892098500626e-16,4.666666666666667,0.36620409622270317,13.893264020334115,0.5602314859503599,0.03571428571428581,14.0,15.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,7.653846153846154,1.2040461606403012,4.0,36.666666666666664,0.9999999999999997,0.10909090909090909,1.0
randomcircuit_indep_none_4_s0.qasm,randomcircuit,indep,none,4,0,0.221,4.0,329.0,495.0,83.0,0.5,1.0,0.16767676767676767,0.16818642350557242,0.439209726443769,1.0,0.8675632284814614,3.999999999999999,0.25000000000000006,2.2499999999999996,2.220446049250313e-16,8.999999999999995,0.6931471805599456,26.446535373018133,0.866099414992943,0.032128514056224855,27.666666666666668,30.0,2.178059299995943,0.5,2.0,0.0,1.0,3.0,0.75,-1.0,0.0,11.2625,1.1424772904732154,4.0,82.25,1.0,0.13677811550151975,1.0
randomcircuit_indep_none_8_s0.qasm,randomcircuit,indep,none,8,0,0.266,8.0,1310.0,2810.0,476.0,0.25,0.7184873949579832,0.1693950177935943,0.16357688113413302,0.3135496183206107,0.19806226419516196,1.6698600267453123,4.36233983285744,0.04540275902013491,9.374999999999996,-4.440892098500626e-16,17.5,1.9429274179173068,14.272253417692763,1.5694781153762796,0.21968787515006,68.0,101.0,2.8885322762541996,0.25,6.0,0.0,1.0,3.0,0.4375,-0.33333333333333387,0.0,18.624733475479744,1.1227756084055023,4.0,163.75,0.19806226419516196,0.04045801526717557,1.0
randomcircuit_indep_none_9_s0.qasm,randomcircuit,indep,none,9,0,0.363,9.0,1673.0,3565.0,627.0,0.2222222222222222,0.7033492822966507,0.1758765778401122,0.1413628212791393,0.27840871355515706,0.17290908471479802,1.7792035098573995,4.5230955906316685,0.03822804122754579,11.111111111111118,-2.220446049250313e-15,21.55555555555554,2.140158871029045,15.495261748283944,1.700914925956952,0.18759968102073366,78.375,122.0,3.0184298905125244,0.2222222222222222,6.0,0.0,1.0,3.0,0.6172839506172839,-0.4358974358974359,0.0,20.36025848142165,1.1241456879672893,4.0,185.88888888888889,0.17290908471479802,0.11715481171548117,1.0
vqe_real_amp_indep_none_10_s0.qasm,vqe_real_amp,indep,none,10,0,0.04,10.0,61.0,235.0,27.0,0.2,0.48148148148148145,0.1148936170212766,0.31693989071038253,0.42950819672131146,0.09788696740969298,1.9329587270371453,3.902113032590307,0.025085630936916632,16.49999999999999,0.0,19.599999999999994,2.4213097118430476,0.2936609022290778,1.932958727037145,0.0,3.0,3.0,3.105180342329984,0.2,9.0,0.0,1.0,2.0,0.16000000000000003,-0.12499999999999775,0.0,9.38888888888889,0.9700939484577362,3.0,6.1,0.0,0.639344262295082,1.0
vqe_real_amp_indep_none_11_s0.qasm,vqe_real_amp,indep,none,11,0,0.046,11.0,66.0,267.0,30.0,0.18181818181818182,0.4666666666666667,0.11235955056179775,0.30454545454545456,0.4090909090909091,0.08101405277100467,2.0341129072632507,3.918985947228995,0.020672197824104836,20.000000000000092,-9.769962616701378e-15,21.63636363636364,2.6114107391047825,0.24304215831301537,2.034112907263251,0.0,3.0,3.0,3.202454853151658,0.18181818181818182,10.0,0.0,1.0,2.0,0.1487603305785124,-0.11111111111111192,0.0,9.4,0.9666778613325151,3.0,6.0,0.0,0.6666666666666666,1.0
vqe_real_amp_indep_none_12_s0.qasm,vqe_real_amp,indep,none,12,0,0.053,12.0,68.0,300.0,33.0,0.16666666666666666,0.45454545454545453,0.11,0.31016042780748665,0.40808823529411764,0.06814834742186346,2.1259701193677225,3.931851652578137,0.017332380120999278,23.83333333333333,-4.440892098500626e-16,23.666666666666664,2.786362912295246,0.20444504226559032,2.1259701193677225,0.0,3.0,3.0,3.2911002302538686,0.16666666666666666,11.0,0.0,1.0,2.0,0.13888888888888892,-0.10000000000000504,0.0,10.227272727272727,0.9634100854051704,3.0,5.666666666666667,0.0,0.6764705882352942,1.0
vqe_real_amp_indep_none_3_s0.qasm,vqe_real_amp,indep,none,3,0,0.039,3.0,32.0,63.0,6.0,0.6666666666666666,1.0,0.09523809523809523,0.484375,0.71875,0.9999999999999997,0.5623351446188083,3.0,0.3333333333333332,1.3333333333333337,-4.440892098500626e-16,4.666666666666667,0.36620409622270317,2.999999999999999,0.5623351446188083,0.0,3.0,3.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,9.25,0.9414861205203933,3.0,10.666666666666666,0.9999999999999997,0.3125,1.0
vqe_real_amp_indep_none_4_s0.qasm,vqe_real_amp,indep,none,4,0,0.028,4.0,35.0,82.0,9.0,0.5,0.7777777777777778,0.10975609756097561,0.44761904761904764,0.65,0.585786437626905,0.9141778554279378,3.4142135623730945,0.17157287525380993,2.5,-4.440892098500626e-16,6.999999999999997,0.7630691209796603,1.757359312880715,0.9141778554279378,0.0,3.0,3.0,2.1559086920711485,0.5,3.0,0.0,1.0,2.0,0.25,-0.4999999999999988,0.0,9.5,1.0187172214594755,4.0,8.75,0.585786437626905,0.37142857142857144,1.0
vqe_real_amp_indep_none_5_s0.qasm,vqe_real_amp,indep,none,5,0,0.027,5.0,45.0,120.0,12.0,0.4,0.6666666666666666,0.1,0.41666666666666663,0.5866666666666667,0.3819660112501052,1.1729838118904259,3.6180339887498953,0.10557280900008412,3.9999999999999996,2.220446049250313e-16,9.200000000000003,1.1247682922315043,1.1458980337503155,1.1729838118904259,0.0,3.0,3.0,2.3901669543082593,0.4,4.0,0.0,1.0,2.0,0.24,-0.3333333333333333,0.0,11.0,0.9482980107415577,3.0,9.0,0.3819660112501052,0.35555555555555557,1.0
vqe_real_amp_indep_none_6_s0.qasm,vqe_real_amp,indep,none,6,0,0.033,6.0,44.0,137.0,15.0,0.3333333333333333,0.6,0.10948905109489052,0.42272727272727273,0.5757575757575758,0.2679491924311227,1.378164372501056,3.7320508075688767,0.07179676972449084,5.833333333333333,0.0,11.333333333333332,1.4455645812251086,0.8038475772933681,1.378164372501056,0.0,3.0,3.0,2.579830499327949,0.3333333333333333,5.0,0.0,1.0,2.0,0.2222222222222223,-0.250000000000004,0.0,9.2,0.962581227852542,3.0,7.333333333333333,0.2679491924311227,0.5,1.0
vqe_real_amp_indep_none_7_s0.qasm,vqe_real_amp,indep,none,7,0,0.027,7.0,50.0,159.0,18.0,0.2857142857142857,0.5555555555555556,0.11320754716981132,0.36333333333333334,0.5057142857142857,0.19806226419516176,1.5482623649637581,3.801937735804839,0.05209508360168703,7.999999999999998,2.220446049250313e-16,13.428571428571429,1.7301700529675506,0.5941867925854853,1.548262364963758,0.0,3.0,3.0,2.739192650176053,0.2857142857142857,6.0,0.0,1.0,2.0,0.20408163265306126,-0.19999999999999687,0.0,9.583333333333334,0.9676463341164715,3.0,7.142857142857143,0.0,0.56,1.0
vqe_real_amp_indep_none_8_s0.qasm,vqe_real_amp,indep,none,8,0,0.029,8.0,51.0,184.0,21.0,0.25,0.5238095238095238,0.11413043478260869,0.37254901960784315,0.5024509803921569,0.1522409349774265,1.693569178721476,3.8477590650225735,0.03956612989658004,10.499999999999998,4.440892098500626e-16,15.5,1.9844184338755935,0.45672280493227974,1.6935691787214762,0.0,3.0,3.0,2.876614899748463,0.25,7.0,0.0,1.0,2.0,0.1875,-0.16666666666667096,0.0,9.214285714285714,0.9984372019072086,4.0,6.375,0.0,0.6078431372549019,1.0
vqe_real_amp_indep_none_9_s0.qasm,vqe_real_amp,indep,none,9,0,0.037,9.0,58.0,208.0,24.0,0.2222222222222222,0.5,0.11538461538461539,0.3232758620689655,0.4444444444444444,0.12061475842818312,1.8204105224212266,3.8793852415718173,0.031091204125763345,13.333333333333341,-4.440892098500626e-16,17.55555555555556,2.213415782253626,0.36184427528454993,1.8204105224212266,0.0,3.0,3.0,2.9974137257344693,0.2222222222222222,8.0,0.0,1.0,2.0,0.1728395061728395,-0.14285714285714285,0.0,9.5625,0.970795819579327,3.0,6.444444444444445,0.0,0.6206896551724138,1.0
vqe_su2_indep_none_10_s0.qasm,vqe_su2,indep,none,10,0,0.043,10.0,71.0,262.0,27.0,0.2,0.48148148148148145,0.10305343511450382,0.29890453834115804,0.4070422535211268,0.09788696740969298,1.9329587270371453,3.902113032590307,0.025085630936916632,16.49999999999999,0.0,19.599999999999994,2.4213097118430476,0.2936609022290778,1.932958727037145,0.0,3.0,3.0,3.105180342329984,0.2,9.0,0.0,1.0,2.0,0.16000000000000003,-0.12499999999999775,0.0,10.88888888888889,0.9511077296352198,3.0,7.1,0.0,0.6619718309859155,1.0
vqe_su2_indep_none_11_s0.qasm,vqe_su2,indep,none,11,0,0.048,11.0,78.0,295.0,30.0,0.18181818181818182,0.4666666666666667,0.1016949152542373,0.2782051282051282,0.3787878787878788,0.08101405277100467,2.0341129072632507,3.918985947228995,0.020672197824104836,20.000000000000092,-9.769962616701378e-15,21.63636363636364,2.6114107391047825,0.24304215831301537,2.034112907263251,0.0,3.0,3.0,3.202454853151658,0.18181818181818182,10.0,0.0,1.0,2.0,0.1487603305785124,-0.11111111111111192,0.0,11.0,0.9486252850364683,3.0,7.090909090909091,0.0,0.6923076923076923,1.0
vqe_su2_indep_none_12_s0.qasm,vqe_su2,indep,none,12,0,0.043,12.0,82.0,328.0,33.0,0.16666666666666666,0.45454545454545453,0.10060975609756098,0.2727272727272727,0.366869918699187,0.06814834742186346,2.1259701193677225,3.931851652578137,0.017332380120999278,23.83333333333333,-4.440892098500626e-16,23.666666666666664,2.786362912295246,0.20444504226559032,2.1259701193677225,0.0,3.0,3.0,3.2911002302538686,0.16666666666666666,11.0,0.0,1.0,2.0,0.13888888888888892,-0.10000000000000504,0.0,10.863636363636363,0.9479637622872764,3.0,6.833333333333333,0.0,0.7073170731707317,1.0
vqe_su2_indep_none_3_s0.qasm,vqe_su2,indep,none,3,0,0.038,3.0,37.0,71.0,6.0,0.6666666666666666,1.0,0.08450704225352113,0.45945945945945943,0.6936936936936937,0.9999999999999997,0.5623351446188083,3.0,0.3333333333333332,1.3333333333333337,-4.440892098500626e-16,4.666666666666667,0.36620409622270317,2.999999999999999,0.5623351446188083,0.0,3.0,3.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,11.0,0.9188937126836247,3.0,12.333333333333334,0.9999999999999997,0.32432432432432434,1.0
vqe_su2_indep_none_4_s0.qasm,vqe_su2,indep,none,4,0,0.029,4.0,40.0,100.0,9.0,0.5,0.7777777777777778,0.09,0.5,0.68125,0.585786437626905,0.9141778554279378,3.4142135623730945,0.17157287525380993,2.5,-4.440892098500626e-16,6.999999999999997,0.7630691209796603,1.757359312880715,0.9141778554279378,0.0,3.0,3.0,2.1559086920711485,0.5,3.0,0.0,1.0,2.0,0.25,-0.4999999999999988,0.0,10.666666666666666,0.926637119692851,3.0,10.0,0.585786437626905,0.4,1.0
vqe_su2_indep_none_5_s0.qasm,vqe_su2,indep,none,5,0,0.04,5.0,44.0,128.0,12.0,0.4,0.6666666666666666,0.09375,0.4772727272727273,0.6363636363636364,0.3819660112501052,1.1729838118904259,3.6180339887498953,0.10557280900008412,3.9999999999999996,2.220446049250313e-16,9.200000000000003,1.1247682922315043,1.1458980337503155,1.1729838118904259,0.0,3.0,3.0,2.3901669543082593,0.4,4.0,0.0,1.0,2.0,0.24,-0.3333333333333333,0.0,10.625,0.9344359631484513,3.0,8.8,0.3819660112501052,0.4772727272727273,1.0
vqe_su2_indep_none_6_s0.qasm,vqe_su2,indep,none,6,0,0.033,6.0,51.0,162.0,15.0,0.3333333333333333,0.6,0.09259259259259259,0.4352941176470588,0.5784313725490197,0.2679491924311227,1.378164372501056,3.7320508075688767,0.07179676972449084,5.833333333333333,0.0,11.333333333333332,1.4455645812251086,0.8038475772933681,1.378164372501056,0.0,3.0,3.0,2.579830499327949,0.3333333333333333,5.0,0.0,1.0,2.0,0.2222222222222223,-0.250000000000004,0.0,11.1,0.9339093643086903,3.0,8.5,9.143828695472718e-17,0.5098039215686274,1.0
vqe_su2_indep_none_7_s0.qasm,vqe_su2,indep,none,7,0,0.031,7.0,55.0,181.0,18.0,0.2857142857142857,0.5555555555555556,0.09944751381215469,0.38181818181818183,0.5168831168831168,0.19806226419516176,1.5482623649637581,3.801937735804839,0.05209508360168703,7.999999999999998,2.220446049250313e-16,13.428571428571429,1.7301700529675506,0.5941867925854853,1.548262364963758,0.0,3.0,3.0,2.739192650176053,0.2857142857142857,6.0,0.0,1.0,2.0,0.20408163265306126,-0.19999999999999687,0.0,10.75,0.944264183501185,3.0,7.857142857142857,0.0,0.5636363636363636,1.0
vqe_su2_indep_none_8_s0.qasm,vqe_su2,indep,none,8,0,0.042,8.0,61.0,220.0,21.0,0.25,0.5238095238095238,0.09545454545454546,0.37236533957845436,0.49385245901639346,0.1522409349774265,1.693569178721476,3.8477590650225735,0.03956612989658004,10.499999999999998,4.440892098500626e-16,15.5,1.9844184338755935,0.45672280493227974,1.6935691787214762,0.0,3.0,3.0,2.876614899748463,0.25,7.0,0.0,1.0,2.0,0.1875,-0.16666666666667096,0.0,10.928571428571429,0.940030873482708,3.0,7.625,0.0,0.5737704918032787,1.0
vqe_su2_indep_none_9_s0.qasm,vqe_su2,indep,none,9,0,0.046,9.0,64.0,228.0,24.0,0.2222222222222222,0.5,0.10526315789473684,0.3203125,0.4375,0.12061475842818312,1.8204105224212266,3.8793852415718173,0.031091204125763345,13.333333333333341,-4.440892098500626e-16,17.55555555555556,2.213415782253626,0.36184427528454993,1.8204105224212266,0.0,3.0,3.0,2.9974137257344693,0.2222222222222222,8.0,0.0,1.0,2.0,0.1728395061728395,-0.14285714285714285,0.0,10.5,0.9556046546974111,3.0,7.111111111111111,0.0,0.625,1.0
wstate_indep_none_10_s0.qasm,wstate,indep,none,10,0,0.061,10.0,64.0,150.0,18.0,0.2,0.6111111111111112,0.12,0.14930555555555555,0.2625,0.09788696740969298,1.9329587270371453,3.902113032590307,0.025085630936916632,16.49999999999999,0.0,19.599999999999994,2.4213097118430476,0.19577393481938596,1.9329587270371453,0.0,2.0,2.0,3.105180342329984,0.2,9.0,0.0,1.0,2.0,0.16000000000000003,-0.12499999999999775,0.0,10.11111111111111,1.0509968781420145,4.0,6.4,0.0,0.828125,1.0
wstate_indep_none_11_s0.qasm,wstate,indep,none,11,0,0.061,11.0,69.0,168.0,20.0,0.18181818181818182,0.6,0.11904761904761904,0.14347826086956522,0.24769433465085638,0.08101405277100467,2.0341129072632507,3.918985947228995,0.020672197824104836,20.000000000000092,-9.769962616701378e-15,21.63636363636364,2.6114107391047825,0.16202810554200933,2.0341129072632507,0.0,2.0,2.0,3.202454853151658,0.18181818181818182,10.0,0.0,1.0,2.0,0.1487603305785124,-0.11111111111111192,0.0,10.4,1.0446224246379572,4.0,6.2727272727272725,0.0,0.8405797101449275,1.0
wstate_indep_none_12_s0.qasm,wstate,indep,none,12,0,0.053,12.0,72.0,179.0,22.0,0.16666666666666666,0.5909090909090909,0.12290502793296089,0.1351010101010101,0.2326388888888889,0.06814834742186346,2.1259701193677225,3.931851652578137,0.017332380120999278,23.83333333333333,-4.440892098500626e-16,23.666666666666664,2.786362912295246,0.13629669484372692,2.1259701193677225,0.0,2.0,2.0,3.2911002302538686,0.16666666666666666,11.0,0.0,1.0,2.0,0.13888888888888892,-0.10000000000000504,0.0,9.727272727272727,1.0626015354756215,4.0,6.0,0.0,0.8472222222222222,1.0
wstate_indep_none_3_s0.qasm,wstate,indep,none,3,0,0.039,3.0,21.0,35.0,4.0,0.6666666666666666,1.0,0.11428571428571428,0.33333333333333337,0.6190476190476191,0.9999999999999997,0.5623351446188083,3.0,0.3333333333333332,1.3333333333333337,-4.440892098500626e-16,4.666666666666667,0.36620409622270317,1.9999999999999993,0.5623351446188083,0.0,2.0,2.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,11.0,1.1371414041055299,4.0,7.0,0.9999999999999997,0.47619047619047616,1.0
