file,algo,level,target,n,seed_idx,num_qubits,depth,size,num_2q_gates,program_communication,critical_depth,entanglement_ratio,parallelism,liveness,fiedler_topology,spectral_entropy_topology,laplacian_max_eig_topology,spectral_gap_ratio_topology,effective_resistance,log_spanning_trees,laplacian_energy,von_neumann_entropy,fiedler_2q_weighted,spectral_entropy_2q_weighted,gini_2q_multiplicity,edge_weight_mean_2q,edge_weight_max_2q,log_estrada_index,graph_density,graph_diameter,avg_clustering,n_components,max_degree,degree_variance,assortativity,num_triangles,twoq_temporal_locality,gate_entropy,num_unique_gates,depth_per_qubit,fiedler_at_half_depth,time_to_connected,has_2q_interactions
randomcircuit_indep_none_11_s0.qasm,randomcircuit,indep,none,11,0,11.0,23.0,88.0,15.0,0.2727272727272727,0.06666666666666667,0.17045454545454544,0.28260869565217395,0.9051383399209486,10.999999999999995,2.3025850929940455,11.000000000000002,0.9999999999999993,0.9090909090909092,21.581057455185338,109.99999999999999,2.220446049250312e-16,0.28795307559193634,2.0817610560917243,0.0,1.0,1.0,10.000212394380382,1.0,1.0,1.0,1.0,10.0,0.0,0.0,165.0,0.0,2.9868260442975796,31.0,2.090909090909091,8.000000000000002,0.08695652173913043,1.0
randomcircuit_indep_none_12_s0.qasm,randomcircuit,indep,none,12,0,12.0,25.0,106.0,18.0,0.22727272727272727,0.05555555555555555,0.16981132075471697,0.29454545454545455,0.9266666666666666,11.999999999999991,2.3978952727983707,12.000000000000004,0.999999999999999,0.9166666666666665,24.849066497880003,131.99999999999991,1.3322676295501875e-15,0.334996221901301,2.182309810588725,0.13333333333333333,1.2,2.0,11.000084284484638,1.0,1.0,1.0,1.0,11.0,0.0,0.0,220.0,12.333333333333334,2.860670904495795,30.0,2.0833333333333335,8.585786437626904,0.08,1.0
randomcircuit_indep_none_3_s0.qasm,randomcircuit,indep,none,3,0,3.0,7.0,7.0,2.0,0.6666666666666666,1.0,0.2857142857142857,0.0,0.8571428571428571,3.0,0.6931471805599453,3.0,1.0,0.6666666666666666,1.0986122886681098,6.0,-0.0,0.9999999999999997,0.5623351446188083,0.0,1.0,1.0,2.2109976232381756,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.7478680974667573,6.0,2.3333333333333335,3.0,0.2857142857142857,1.0
randomcircuit_indep_none_4_s0.qasm,randomcircuit,indep,none,4,0,4.0,9.0,12.0,2.0,0.3333333333333333,0.5,0.16666666666666666,0.11111111111111109,0.9166666666666666,3.9999999999999964,1.0986122886681096,4.0,0.9999999999999991,0.7500000000000002,2.77258872223978,11.999999999999993,8.881784197001248e-16,0.0,0.6931471805599453,0.0,1.0,1.0,3.099604568462055,1.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,2.1383330595080277,9.0,2.25,3.9999999999999964,0.2222222222222222,1.0
randomcircuit_indep_none_5_s0.qasm,randomcircuit,indep,none,5,0,5.0,11.0,19.0,8.0,0.8,0.375,0.42105263157894735,0.18181818181818182,0.8181818181818182,4.9999999999999964,1.3862943611198906,5.000000000000001,0.9999999999999991,0.8000000000000002,4.828313737302301,19.999999999999993,6.661338147750935e-16,2.9999999999999973,1.3547104187179273,0.0,1.0,1.0,4.044272763571976,1.0,1.0,1.0,1.0,4.0,0.0,0.0,10.0,0.0,2.5520852976209665,14.0,2.2,2.9999999999999996,0.18181818181818182,1.0
randomcircuit_indep_none_6_s0.qasm,randomcircuit,indep,none,6,0,6.0,13.0,25.0,7.0,0.4666666666666667,0.7142857142857143,0.28,0.18461538461538463,0.8589743589743589,6.0,1.6094379124341005,6.0,1.0,0.8333333333333333,7.16703787691222,29.999999999999993,-0.0,0.6313506281127614,1.4283956162619305,0.0,1.0,1.0,5.018950997980912,1.0,1.0,1.0,1.0,5.0,0.0,0.0,20.0,0.0,2.464197111004969,15.0,2.1666666666666665,3.9999999999999996,0.23076923076923078,1.0
randomcircuit_indep_none_7_s0.qasm,randomcircuit,indep,none,7,0,7.0,15.0,39.0,9.0,0.42857142857142855,0.4444444444444444,0.23076923076923078,0.26666666666666666,0.9523809523809523,6.999999999999996,1.791759469228055,7.000000000000001,0.9999999999999992,0.8571428571428572,9.729550745276565,41.999999999999986,7.771561172376092e-16,0.6765957239135231,1.651997660380503,0.0,1.0,1.0,6.007918608867486,1.0,1.0,1.0,1.0,6.0,0.0,0.0,35.0,0.0,2.895425165731186,23.0,2.142857142857143,4.999999999999999,0.13333333333333333,1.0
randomcircuit_indep_none_8_s0.qasm,randomcircuit,indep,none,8,0,8.0,17.0,45.0,9.0,0.2857142857142857,0.3333333333333333,0.2,0.23529411764705882,0.8897058823529411,6.000000000000001,1.941507179601303,8.000000000000002,0.75,0.9166666666666667,12.188967177627234,55.499999999999986,0.2157615543388364,7.655577415525415e-16,1.5736699689761409,0.09722222222222232,1.125,2.0,6.776583712409361,0.9642857142857143,2.0,0.9642857142857142,1.0,7.0,0.1875,-0.28571428571428276,50.0,1.0,2.7721594311775686,22.0,2.125,3.829913513373968,0.11764705882352941,1.0
randomcircuit_indep_none_9_s0.qasm,randomcircuit,indep,none,9,0,9.0,19.0,56.0,9.0,0.25,0.2222222222222222,0.16071428571428573,0.24342105263157893,0.8830409356725146,8.999999999999996,2.0794415416798353,9.0,0.9999999999999996,0.8888888888888888,15.380572041353533,72.0,4.440892098500625e-16,0.0,1.7711280728798677,0.0,1.0,1.0,8.001321867009315,1.0,1.0,1.0,1.0,8.0,0.0,0.0,84.0,0.0,2.7439479822343005,22.0,2.111111111111111,5.585786437626905,0.15789473684210525,1.0
vqe_real_amp_indep_none_10_s0.qasm,vqe_real_amp,indep,none,10,0,10.0,18.0,67.0,27.0,0.2,0.48148148148148145,0.40298507462686567,0.30246913580246915,0.5777777777777777,0.09788696740969288,1.9329587270371456,3.9021130325903073,0.025085630936916604,16.499999999999996,8.881784197001252e-16,19.6,2.421309711843047,0.29366090222907887,1.9329587270371456,0.0,3.0,3.0,3.1051803423299846,0.2,9.0,0.0,1.0,2.0,0.16,-0.12499999999999775,0.0,3.0,0.6742034619779163,2.0,1.8,0.0,0.5555555555555556,1.0
vqe_real_amp_indep_none_11_s0.qasm,vqe_real_amp,indep,none,11,0,11.0,19.0,74.0,30.0,0.18181818181818182,0.4666666666666667,0.40540540540540543,0.2894736842105263,0.5502392344497608,0.08101405277100515,2.034112907263251,3.9189859472289945,0.020672197824104965,20.000000000000007,0.0,21.636363636363633,2.611410739104783,0.24304215831301595,2.034112907263251,0.0,3.0,3.0,3.202454853151658,0.18181818181818182,10.0,0.0,1.0,2.0,0.14876033057851237,-0.11111111111111192,0.0,3.0,0.6751425885789244,2.0,1.7272727272727273,0.0,0.5789473684210527,1.0
vqe_real_amp_indep_none_12_s0.qasm,vqe_real_amp,indep,none,12,0,12.0,20.0,81.0,33.0,0.16666666666666666,0.45454545454545453,0.4074074074074074,0.2772727272727273,0.525,0.06814834742186346,2.1259701193677225,3.931851652578137,0.017332380120999278,23.83333333333333,-4.440892098500626e-16,23.666666666666664,2.786362912295246,0.20444504226559032,2.1259701193677225,0.0,3.0,3.0,3.2911002302538686,0.16666666666666666,11.0,0.0,1.0,2.0,0.13888888888888887,-0.10000000000000504,0.0,3.0,0.6759010305740114,2.0,1.6666666666666667,0.0,0.6,1.0
vqe_real_amp_indep_none_3_s0.qasm,vqe_real_amp,indep,none,3,0,3.0,11.0,18.0,6.0,0.6666666666666666,1.0,0.3333333333333333,0.31818181818181823,0.8181818181818182,0.9999999999999997,0.5623351446188083,3.0,0.3333333333333332,1.3333333333333337,-4.440892098500626e-16,4.666666666666667,0.36620409622270317,2.999999999999999,0.5623351446188083,0.0,3.0,3.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,3.0,0.6365141682948128,2.0,3.6666666666666665,0.9999999999999997,0.2727272727272727,1.0
vqe_real_amp_indep_none_4_s0.qasm,vqe_real_amp,indep,none,4,0,4.0,12.0,25.0,9.0,0.5,0.7777777777777778,0.36,0.36111111111111116,0.7916666666666666,0.585786437626905,0.9141778554279378,3.4142135623730945,0.17157287525380993,2.5,-4.440892098500626e-16,6.999999999999997,0.7630691209796603,1.757359312880715,0.9141778554279378,0.0,3.0,3.0,2.1559086920711485,0.5,3.0,0.0,1.0,2.0,0.25,-0.4999999999999988,0.0,3.0,0.6534181947937018,2.0,3.0,0.585786437626905,0.3333333333333333,1.0
vqe_real_amp_indep_none_5_s0.qasm,vqe_real_amp,indep,none,5,0,5.0,13.0,32.0,12.0,0.4,0.6666666666666666,0.375,0.3653846153846154,0.7538461538461538,0.3819660112501052,1.1729838118904259,3.6180339887498953,0.10557280900008412,3.9999999999999996,2.220446049250313e-16,9.200000000000003,1.1247682922315043,1.1458980337503155,1.1729838118904259,0.0,3.0,3.0,2.3901669543082593,0.4,4.0,0.0,1.0,2.0,0.24,-0.3333333333333333,0.0,3.0,0.6615632381579821,2.0,2.6,0.3819660112501052,0.38461538461538464,1.0
vqe_real_amp_indep_none_6_s0.qasm,vqe_real_amp,indep,none,6,0,6.0,14.0,39.0,15.0,0.3333333333333333,0.6,0.38461538461538464,0.3571428571428571,0.7142857142857143,0.2679491924311227,1.378164372501056,3.7320508075688767,0.07179676972449084,5.833333333333333,0.0,11.333333333333332,1.4455645812251086,0.8038475772933681,1.378164372501056,0.0,3.0,3.0,2.579830499327949,0.3333333333333333,5.0,0.0,1.0,2.0,0.2222222222222222,-0.250000000000004,0.0,3.0,0.666278442414676,2.0,2.3333333333333335,0.2679491924311227,0.42857142857142855,1.0
vqe_real_amp_indep_none_7_s0.qasm,vqe_real_amp,indep,none,7,0,7.0,15.0,46.0,18.0,0.2857142857142857,0.5555555555555556,0.391304347826087,0.3444444444444445,0.6761904761904762,0.19806226419516176,1.5482623649637581,3.801937735804839,0.05209508360168703,7.999999999999998,2.220446049250313e-16,13.428571428571429,1.7301700529675506,0.5941867925854853,1.548262364963758,0.0,3.0,3.0,2.739192650176053,0.2857142857142857,6.0,0.0,1.0,2.0,0.20408163265306126,-0.19999999999999687,0.0,3.0,0.6693279632926454,2.0,2.142857142857143,0.19806226419516176,0.4666666666666667,1.0
vqe_real_amp_indep_none_8_s0.qasm,vqe_real_amp,indep,none,8,0,8.0,16.0,53.0,21.0,0.25,0.5238095238095238,0.39622641509433965,0.33035714285714285,0.640625,0.1522409349774265,1.693569178721476,3.8477590650225735,0.03956612989658004,10.499999999999998,4.440892098500626e-16,15.5,1.9844184338755935,0.45672280493227974,1.6935691787214762,0.0,3.0,3.0,2.876614899748463,0.25,7.0,0.0,1.0,2.0,0.1875,-0.16666666666667096,0.0,3.0,0.6714519120090439,2.0,2.0,0.1522409349774265,0.5,1.0
vqe_real_amp_indep_none_9_s0.qasm,vqe_real_amp,indep,none,9,0,9.0,17.0,60.0,24.0,0.2222222222222222,0.5,0.4,0.3161764705882353,0.6078431372549019,0.12061475842818312,1.8204105224212266,3.8793852415718173,0.031091204125763345,13.333333333333341,-4.440892098500626e-16,17.55555555555556,2.213415782253626,0.36184427528454993,1.8204105224212266,0.0,3.0,3.0,2.9974137257344693,0.2222222222222222,8.0,0.0,1.0,2.0,0.1728395061728395,-0.14285714285714285,0.0,3.0,0.6730116670092565,2.0,1.8888888888888888,0.0,0.5294117647058824,1.0
vqe_su2_indep_none_10_s0.qasm,vqe_su2,indep,none,10,0,10.0,18.0,67.0,27.0,0.2,0.48148148148148145,0.40298507462686567,0.30246913580246915,0.5777777777777777,0.09788696740969288,1.9329587270371456,3.9021130325903073,0.025085630936916604,16.499999999999996,8.881784197001252e-16,19.6,2.421309711843047,0.29366090222907887,1.9329587270371456,0.0,3.0,3.0,3.1051803423299846,0.2,9.0,0.0,1.0,2.0,0.16,-0.12499999999999775,0.0,3.0,0.6742034619779163,2.0,1.8,0.0,0.5555555555555556,1.0
vqe_su2_indep_none_11_s0.qasm,vqe_su2,indep,none,11,0,11.0,19.0,74.0,30.0,0.18181818181818182,0.4666666666666667,0.40540540540540543,0.2894736842105263,0.5502392344497608,0.08101405277100515,2.034112907263251,3.9189859472289945,0.020672197824104965,20.000000000000007,0.0,21.636363636363633,2.611410739104783,0.24304215831301595,2.034112907263251,0.0,3.0,3.0,3.202454853151658,0.18181818181818182,10.0,0.0,1.0,2.0,0.14876033057851237,-0.11111111111111192,0.0,3.0,0.6751425885789244,2.0,1.7272727272727273,0.0,0.5789473684210527,1.0
vqe_su2_indep_none_12_s0.qasm,vqe_su2,indep,none,12,0,12.0,20.0,81.0,33.0,0.16666666666666666,0.45454545454545453,0.4074074074074074,0.2772727272727273,0.525,0.06814834742186346,2.1259701193677225,3.931851652578137,0.017332380120999278,23.83333333333333,-4.440892098500626e-16,23.666666666666664,2.786362912295246,0.20444504226559032,2.1259701193677225,0.0,3.0,3.0,3.2911002302538686,0.16666666666666666,11.0,0.0,1.0,2.0,0.13888888888888887,-0.10000000000000504,0.0,3.0,0.6759010305740114,2.0,1.6666666666666667,0.0,0.6,1.0
vqe_su2_indep_none_3_s0.qasm,vqe_su2,indep,none,3,0,3.0,11.0,18.0,6.0,0.6666666666666666,1.0,0.3333333333333333,0.31818181818181823,0.8181818181818182,0.9999999999999997,0.5623351446188083,3.0,0.3333333333333332,1.3333333333333337,-4.440892098500626e-16,4.666666666666667,0.36620409622270317,2.999999999999999,0.5623351446188083,0.0,3.0,3.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,3.0,0.6365141682948128,2.0,3.6666666666666665,0.9999999999999997,0.2727272727272727,1.0
vqe_su2_indep_none_4_s0.qasm,vqe_su2,indep,none,4,0,4.0,12.0,25.0,9.0,0.5,0.7777777777777778,0.36,0.36111111111111116,0.7916666666666666,0.585786437626905,0.9141778554279378,3.4142135623730945,0.17157287525380993,2.5,-4.440892098500626e-16,6.999999999999997,0.7630691209796603,1.757359312880715,0.9141778554279378,0.0,3.0,3.0,2.1559086920711485,0.5,3.0,0.0,1.0,2.0,0.25,-0.4999999999999988,0.0,3.0,0.6534181947937018,2.0,3.0,0.585786437626905,0.3333333333333333,1.0
vqe_su2_indep_none_5_s0.qasm,vqe_su2,indep,none,5,0,5.0,13.0,32.0,12.0,0.4,0.6666666666666666,0.375,0.3653846153846154,0.7538461538461538,0.3819660112501052,1.1729838118904259,3.6180339887498953,0.10557280900008412,3.9999999999999996,2.220446049250313e-16,9.200000000000003,1.1247682922315043,1.1458980337503155,1.1729838118904259,0.0,3.0,3.0,2.3901669543082593,0.4,4.0,0.0,1.0,2.0,0.24,-0.3333333333333333,0.0,3.0,0.6615632381579821,2.0,2.6,0.3819660112501052,0.38461538461538464,1.0
vqe_su2_indep_none_6_s0.qasm,vqe_su2,indep,none,6,0,6.0,14.0,39.0,15.0,0.3333333333333333,0.6,0.38461538461538464,0.3571428571428571,0.7142857142857143,0.2679491924311227,1.378164372501056,3.7320508075688767,0.07179676972449084,5.833333333333333,0.0,11.333333333333332,1.4455645812251086,0.8038475772933681,1.378164372501056,0.0,3.0,3.0,2.579830499327949,0.3333333333333333,5.0,0.0,1.0,2.0,0.2222222222222222,-0.250000000000004,0.0,3.0,0.666278442414676,2.0,2.3333333333333335,0.2679491924311227,0.42857142857142855,1.0
vqe_su2_indep_none_7_s0.qasm,vqe_su2,indep,none,7,0,7.0,15.0,46.0,18.0,0.2857142857142857,0.5555555555555556,0.391304347826087,0.3444444444444445,0.6761904761904762,0.19806226419516176,1.5482623649637581,3.801937735804839,0.05209508360168703,7.999999999999998,2.220446049250313e-16,13.428571428571429,1.7301700529675506,0.5941867925854853,1.548262364963758,0.0,3.0,3.0,2.739192650176053,0.2857142857142857,6.0,0.0,1.0,2.0,0.20408163265306126,-0.19999999999999687,0.0,3.0,0.6693279632926454,2.0,2.142857142857143,0.19806226419516176,0.4666666666666667,1.0
vqe_su2_indep_none_8_s0.qasm,vqe_su2,indep,none,8,0,8.0,16.0,53.0,21.0,0.25,0.5238095238095238,0.39622641509433965,0.33035714285714285,0.640625,0.1522409349774265,1.693569178721476,3.8477590650225735,0.03956612989658004,10.499999999999998,4.440892098500626e-16,15.5,1.9844184338755935,0.45672280493227974,1.6935691787214762,0.0,3.0,3.0,2.876614899748463,0.25,7.0,0.0,1.0,2.0,0.1875,-0.16666666666667096,0.0,3.0,0.6714519120090439,2.0,2.0,0.1522409349774265,0.5,1.0
vqe_su2_indep_none_9_s0.qasm,vqe_su2,indep,none,9,0,9.0,17.0,60.0,24.0,0.2222222222222222,0.5,0.4,0.3161764705882353,0.6078431372549019,0.12061475842818312,1.8204105224212266,3.8793852415718173,0.031091204125763345,13.333333333333341,-4.440892098500626e-16,17.55555555555556,2.213415782253626,0.36184427528454993,1.8204105224212266,0.0,3.0,3.0,2.9974137257344693,0.2222222222222222,8.0,0.0,1.0,2.0,0.1728395061728395,-0.14285714285714285,0.0,3.0,0.6730116670092565,2.0,1.8888888888888888,0.0,0.5294117647058824,1.0
wstate_indep_none_10_s0.qasm,wstate,indep,none,10,0,10.0,21.0,37.0,18.0,0.2,0.5555555555555556,0.4864864864864865,0.08465608465608465,0.30952380952380953,0.09788696740969288,1.9329587270371456,3.9021130325903073,0.025085630936916604,16.499999999999996,8.881784197001252e-16,19.6,2.421309711843047,0.19577393481938576,1.9329587270371456,0.0,2.0,2.0,3.1051803423299846,0.2,9.0,0.0,1.0,2.0,0.16,-0.12499999999999775,0.0,2.888888888888889,1.1358710468554971,4.0,2.1,0.0,0.8571428571428571,1.0
wstate_indep_none_11_s0.qasm,wstate,indep,none,11,0,11.0,23.0,41.0,20.0,0.18181818181818182,0.55,0.4878048780487805,0.07826086956521738,0.2845849802371542,0.08101405277100515,2.034112907263251,3.9189859472289945,0.020672197824104965,20.000000000000007,0.0,21.636363636363633,2.611410739104783,0.1620281055420103,2.034112907263251,0.0,2.0,2.0,3.202454853151658,0.18181818181818182,10.0,0.0,1.0,2.0,0.14876033057851237,-0.11111111111111192,0.0,2.9,1.1290270098516069,4.0,2.090909090909091,0.0,0.8695652173913043,1.0
wstate_indep_none_12_s0.qasm,wstate,indep,none,12,0,12.0,25.0,45.0,22.0,0.16666666666666666,0.5454545454545454,0.4888888888888889,0.07272727272727274,0.2633333333333333,0.06814834742186346,2.1259701193677225,3.931851652578137,0.017332380120999278,23.83333333333333,-4.440892098500626e-16,23.666666666666664,2.786362912295246,0.13629669484372692,2.1259701193677225,0.0,2.0,2.0,3.2911002302538686,0.16666666666666666,11.0,0.0,1.0,2.0,0.13888888888888887,-0.10000000000000504,0.0,2.909090909090909,1.123181823649273,4.0,2.0833333333333335,0.0,0.88,1.0
wstate_indep_none_3_s0.qasm,wstate,indep,none,3,0,3.0,7.0,9.0,4.0,0.6666666666666666,0.75,0.4444444444444444,0.1428571428571429,0.7619047619047619,0.9999999999999997,0.5623351446188083,3.0,0.3333333333333332,1.3333333333333337,-4.440892098500626e-16,4.666666666666667,0.36620409622270317,1.9999999999999993,0.5623351446188083,0.0,2.0,2.0,1.8494570055365827,0.6666666666666666,2.0,0.0,1.0,2.0,0.2222222222222222,-1.0,0.0,2.5,1.2730283365896256,4.0,2.3333333333333335,0.0,0.5714285714285714,1.0
wstate_indep_none_4_s0.qasm,wstate,indep,none,4,0,4.0,9.0,13.0,6.0,0.5,0.6666666666666666,0.46153846153846156,0.14814814814814814,0.6388888888888888,0.585786437626905,0.9141778554279378,3.4142135623730945,0.17157287525380993,2.5,-4.440892098500626e-16,6.999999999999997,0.7630691209796603,1.17157287525381,0.9141778554279378,0.0,2.0,2.0,2.1559086920711485,0.5,3.0,0.0,1.0,2.0,0.25,-0.4999999999999988,0.0,2.6666666666666665,1.2309316230479221,4.0,2.25,3.960290235698816e-17,0.6666666666666666,1.0
wstate_indep_none_5_s0.qasm,wstate,indep,none,5,0,5.0,11.0,17.0,8.0,0.4,0.625,0.47058823529411764,0.13636363636363635,0.5454545454545454,0.3819660112501052,1.1729838118904259,3.6180339887498953,0.10557280900008412,3.9999999999999996,2.220446049250313e-16,9.200000000000003,1.1247682922315043,0.7639320225002104,1.1729838118904259,0.0,2.0,2.0,2.3901669543082593,0.4,4.0,0.0,1.0,2.0,0.24,-0.3333333333333333,0.0,2.75,1.202278801562227,4.0,2.2,0.0,0.7272727272727273,1.0
wstate_indep_none_6_s0.qasm,wstate,indep,none,6,0,6.0,13.0,21.0,10.0,0.3333333333333333,0.6,0.47619047619047616,0.12307692307692308,0.47435897435897434,0.2679491924311227,1.378164372501056,3.7320508075688767,0.07179676972449084,5.833333333333333,0.0,11.333333333333332,1.4455645812251086,0.5358983848622454,1.378164372501056,0.0,2.0,2.0,2.579830499327949,0.3333333333333333,5.0,0.0,1.0,2.0,0.2222222222222222,-0.250000000000004,0.0,2.8,1.1816543399004964,4.0,2.1666666666666665,0.0,0.7692307692307693,1.0
wstate_indep_none_7_s0.qasm,wstate,indep,none,7,0,7.0,15.0,25.0,12.0,0.2857142857142857,0.5833333333333334,0.48,0.11111111111111112,0.41904761904761906,0.19806226419516176,1.5482623649637581,3.801937735804839,0.05209508360168703,7.999999999999998,2.220446049250313e-16,13.428571428571429,1.7301700529675506,0.3961245283903235,1.5482623649637581,0.0,2.0,2.0,2.739192650176053,0.2857142857142857,6.0,0.0,1.0,2.0,0.20408163265306126,-0.19999999999999687,0.0,2.8333333333333335,1.166076087740494,4.0,2.142857142857143,0.0,0.8,1.0
wstate_indep_none_8_s0.qasm,wstate,indep,none,8,0,8.0,17.0,29.0,14.0,0.25,0.5714285714285714,0.4827586206896552,0.10084033613445377,0.375,0.1522409349774265,1.693569178721476,3.8477590650225735,0.03956612989658004,10.499999999999998,4.440892098500626e-16,15.5,1.9844184338755935,0.304481869954853,1.693569178721476,0.0,2.0,2.0,2.876614899748463,0.25,7.0,0.0,1.0,2.0,0.1875,-0.16666666666667096,0.0,2.857142857142857,1.1538632540765428,4.0,2.125,0.0,0.8235294117647058,1.0
wstate_indep_none_9_s0.qasm,wstate,indep,none,9,0,9.0,19.0,33.0,16.0,0.2222222222222222,0.5625,0.48484848484848486,0.09210526315789475,0.3391812865497076,0.12061475842818312,1.8204105224212266,3.8793852415718173,0.031091204125763345,13.333333333333341,-4.440892098500626e-16,17.55555555555556,2.213415782253626,0.24122951685636623,1.8204105224212266,0.0,2.0,2.0,2.9974137257344693,0.2222222222222222,8.0,0.0,1.0,2.0,0.1728395061728395,-0.14285714285714285,0.0,2.875,1.1440080395660597,4.0,2.111111111111111,0.0,0.8421052631578947,1.0
